cluster,cluster_name,method_a,method_b,fraction,mean_iou,median_iou,mean_overlap_fraction,mean_score_drop_a,mean_score_drop_b,n_samples,n_datasets
2,Short / moderately rough,tshap_zero,mrsqm,0.2,0.2372738284931628,0.0,0.28321412271805274,0.5415128775552168,0.2349255625142174,200,10
2,Short / moderately rough,tshap_zero,tshap_train,0.05,0.11390119880904306,0.0,0.131,0.26189733524045733,0.3215588466776483,200,10
2,Short / moderately rough,tshap_zero,tshap_train,0.1,0.16895367564627603,0.0,0.209,0.37840103130951996,0.4534373685526185,200,10
2,Short / moderately rough,tshap_zero,tshap_train,0.2,0.29277721714058635,0.0,0.33892723123732255,0.5415128775552168,0.6470479798563881,200,10
3,Spiky / multi-class,feature_ablation,mrsqm,0.05,0.03,0.0,0.03,0.23159303482242286,0.07452579332412806,200,10
3,Spiky / multi-class,feature_ablation,mrsqm,0.1,0.07670260826643804,0.0,0.08611806961544306,0.264562809124017,0.11913192344756769,200,10
3,Spiky / multi-class,feature_ablation,mrsqm,0.2,0.1988459874879487,0.0,0.2320788114375981,0.3356456260622291,0.20442299561540306,200,10
3,Spiky / multi-class,feature_ablation,tshap_centroid,0.05,0.12266390545825638,0.0,0.15264836970956513,0.23159303482242286,0.23743441818776156,200,10
3,Spiky / multi-class,feature_ablation,tshap_centroid,0.1,0.17866231677833513,0.0,0.22304874423671275,0.264562809124017,0.36774945204842124,200,10
3,Spiky / multi-class,feature_ablation,tshap_centroid,0.2,0.2931645755256639,0.07533190578158455,0.3499730864594717,0.3356456260622291,0.4611883152666858,200,10
3,Spiky / multi-class,feature_ablation,tshap_train,0.05,0.14898060608534697,0.0,0.1904918766137931,0.23159303482242286,0.26107837111696885,200,10
3,Spiky / multi-class,feature_ablation,tshap_train,0.1,0.2305400044125609,0.0,0.279975960451364,0.264562809124017,0.37826400955436124,200,10
3,Spiky / multi-class,feature_ablation,tshap_train,0.2,0.2996506814133431,0.13759101310588726,0.363856779924285,0.3356456260622291,0.4751721772365746,200,10
3,Spiky / multi-class,feature_ablation,tshap_zero,0.05,0.06973411535127026,0.0,0.08789164688358238,0.23159303482242286,0.15395787030631536,200,10
3,Spiky / multi-class,feature_ablation,tshap_zero,0.1,0.11798141183622406,0.0,0.14407574074074073,0.264562809124017,0.22570859980097274,200,10
3,Spiky / multi-class,feature_ablation,tshap_zero,0.2,0.17815234144784248,0.0,0.21857974529589796,0.3356456260622291,0.2895295784308998,200,10
3,Spiky / multi-class,hydra,feature_ablation,0.05,0.0524380394418564,0.0,0.06903004701391798,0.13158057144000038,0.23159303482242286,200,10
3,Spiky / multi-class,hydra,feature_ablation,0.1,0.15645435056106044,0.0,0.19700203236850297,0.24892083146087818,0.264562809124017,200,10
3,Spiky / multi-class,hydra,feature_ablation,0.2,0.2519337417439102,0.04790820829655775,0.312436410098627,0.3732512584788211,0.3356456260622291,200,10
3,Spiky / multi-class,hydra,mrsqm,0.05,0.036375661327309496,0.0,0.03958333333333333,0.13158057144000038,0.07452579332412806,200,10
3,Spiky / multi-class,hydra,mrsqm,0.1,0.05646444330557779,0.0,0.07166117028206631,0.24892083146087818,0.11913192344756769,200,10
3,Spiky / multi-class,hydra,mrsqm,0.2,0.17651691841865752,0.0,0.19818936941882595,0.3732512584788211,0.20442299561540306,200,10
3,Spiky / multi-class,hydra,shapley_sampling,0.05,0.07533669159689779,0.0,0.09481216337952582,0.13158057144000038,0.19232907961920923,200,10
3,Spiky / multi-class,hydra,shapley_sampling,0.1,0.17898177536955542,0.0,0.22673591582886385,0.24892083146087818,0.27607278585054223,200,10
3,Spiky / multi-class,hydra,shapley_sampling,0.2,0.28875664248200833,0.12459150326797386,0.3532803533225753,0.3732512584788211,0.38148218595528427,200,10
3,Spiky / multi-class,hydra,tshap_centroid,0.05,0.07309476607419671,0.0,0.09420870058678407,0.13158057144000038,0.23743441818776156,200,10
3,Spiky / multi-class,hydra,tshap_centroid,0.1,0.18300437700817157,0.0,0.22944090033946396,0.24892083146087818,0.36774945204842124,200,10
3,Spiky / multi-class,hydra,tshap_centroid,0.2,0.3225795212822719,0.126834085778781,0.38041754119387333,0.3732512584788211,0.4611883152666858,200,10
3,Spiky / multi-class,hydra,tshap_train,0.05,0.1297123062155098,0.0,0.16157977511630264,0.13158057144000038,0.26107837111696885,200,10
3,Spiky / multi-class,hydra,tshap_train,0.1,0.24572067666532316,0.02943485086342225,0.3073631658089592,0.24892083146087818,0.37826400955436124,200,10
3,Spiky / multi-class,hydra,tshap_train,0.2,0.37555698370179835,0.30218612004579404,0.444188766617983,0.3732512584788211,0.4751721772365746,200,10
3,Spiky / multi-class,hydra,tshap_zero,0.05,0.07415105779783478,0.0,0.09881256999378442,0.13158057144000038,0.15395787030631536,200,10
3,Spiky / multi-class,hydra,tshap_zero,0.1,0.1429723286480213,0.0,0.17363526744547947,0.24892083146087818,0.22570859980097274,200,10
3,Spiky / multi-class,hydra,tshap_zero,0.2,0.19415126469548644,0.0,0.24053212117807668,0.3732512584788211,0.2895295784308998,200,10
3,Spiky / multi-class,shapley_sampling,feature_ablation,0.05,0.34535386113343647,0.0,0.34714285714285714,0.19232907961920923,0.23159303482242286,200,10
3,Spiky / multi-class,shapley_sampling,feature_ablation,0.1,0.3690753192578473,0.0,0.3947541454411222,0.27607278585054223,0.264562809124017,200,10
3,Spiky / multi-class,shapley_sampling,feature_ablation,0.2,0.3830414124342024,0.3333333333333333,0.4362394959708306,0.38148218595528427,0.3356456260622291,200,10
3,Spiky / multi-class,shapley_sampling,mrsqm,0.05,0.04,0.0,0.04,0.19232907961920923,0.07452579332412806,200,10
3,Spiky / multi-class,shapley_sampling,mrsqm,0.1,0.05043650793650793,0.0,0.05420291938997821,0.27607278585054223,0.11913192344756769,200,10
3,Spiky / multi-class,shapley_sampling,mrsqm,0.2,0.1285656538477796,0.0,0.1559855438442395,0.38148218595528427,0.20442299561540306,200,10
3,Spiky / multi-class,shapley_sampling,tshap_centroid,0.05,0.1611255939808383,0.0,0.1976646719293778,0.19232907961920923,0.23743441818776156,200,10
3,Spiky / multi-class,shapley_sampling,tshap_centroid,0.1,0.21475145139357876,0.0,0.27009021540399103,0.27607278585054223,0.36774945204842124,200,10
3,Spiky / multi-class,shapley_sampling,tshap_centroid,0.2,0.33751356785552467,0.21326384631105655,0.40492349318088194,0.38148218595528427,0.4611883152666858,200,10
3,Spiky / multi-class,shapley_sampling,tshap_train,0.05,0.16710884786883637,0.0,0.20901088001182877,0.19232907961920923,0.26107837111696885,200,10
3,Spiky / multi-class,shapley_sampling,tshap_train,0.1,0.2181929651082396,0.0,0.27243007035372285,0.27607278585054223,0.37826400955436124,200,10
3,Spiky / multi-class,shapley_sampling,tshap_train,0.2,0.32136159558799887,0.15088638733655974,0.3865207041769226,0.38148218595528427,0.4751721772365746,200,10
3,Spiky / multi-class,shapley_sampling,tshap_zero,0.05,0.07657985288082464,0.0,0.09718253968253969,0.19232907961920923,0.15395787030631536,200,10
3,Spiky / multi-class,shapley_sampling,tshap_zero,0.1,0.13898139317378466,0.0,0.17730597883597884,0.27607278585054223,0.22570859980097274,200,10
3,Spiky / multi-class,shapley_sampling,tshap_zero,0.2,0.22218173457907692,0.0,0.27604138885484436,0.38148218595528427,0.2895295784308998,200,10
3,Spiky / multi-class,tshap_centroid,mrsqm,0.05,0.0,0.0,0.0,0.23743441818776156,0.07452579332412806,200,10
3,Spiky / multi-class,tshap_centroid,mrsqm,0.1,0.021846372346600976,0.0,0.031825980392156866,0.36774945204842124,0.11913192344756769,200,10
3,Spiky / multi-class,tshap_centroid,mrsqm,0.2,0.07824687271153082,0.0,0.0984854163560104,0.4611883152666858,0.20442299561540306,200,10
3,Spiky / multi-class,tshap_centroid,tshap_train,0.05,0.3591336195149073,0.1691113028472821,0.4115496658096279,0.23743441818776156,0.26107837111696885,200,10
3,Spiky / multi-class,tshap_centroid,tshap_train,0.1,0.4340361714302516,0.4693877551020408,0.48478851442902743,0.36774945204842124,0.37826400955436124,200,10
3,Spiky / multi-class,tshap_centroid,tshap_train,0.2,0.5033695249549531,0.6135593220338983,0.561200970549785,0.4611883152666858,0.4751721772365746,200,10
3,Spiky / multi-class,tshap_centroid,tshap_zero,0.05,0.15063859308783603,0.0,0.1813108004687701,0.23743441818776156,0.15395787030631536,200,10
3,Spiky / multi-class,tshap_centroid,tshap_zero,0.1,0.19779549819013215,0.0,0.23298012981419958,0.36774945204842124,0.22570859980097274,200,10
3,Spiky / multi-class,tshap_centroid,tshap_zero,0.2,0.24634692460939447,0.0,0.2901069504533028,0.4611883152666858,0.2895295784308998,200,10
3,Spiky / multi-class,tshap_train,mrsqm,0.05,0.0,0.0,0.0,0.26107837111696885,0.07452579332412806,200,10
3,Spiky / multi-class,tshap_train,mrsqm,0.1,0.02582755227946129,0.0,0.036868969810146285,0.37826400955436124,0.11913192344756769,200,10
3,Spiky / multi-class,tshap_train,mrsqm,0.2,0.10374092598106033,0.0,0.12857038461800344,0.4751721772365746,0.20442299561540306,200,10
3,Spiky / multi-class,tshap_zero,mrsqm,0.05,0.0,0.0,0.0,0.15395787030631536,0.07452579332412806,200,10
3,Spiky / multi-class,tshap_zero,mrsqm,0.1,0.026793107336364613,0.0,0.04233234566694895,0.22570859980097274,0.11913192344756769,200,10
3,Spiky / multi-class,tshap_zero,mrsqm,0.2,0.14963800369169425,0.0,0.20264833715483108,0.2895295784308998,0.20442299561540306,200,10
3,Spiky / multi-class,tshap_zero,tshap_train,0.05,0.19384298918253445,0.0,0.22843077700288325,0.15395787030631536,0.26107837111696885,200,10
3,Spiky / multi-class,tshap_zero,tshap_train,0.1,0.2475139577271749,0.0,0.2826088727480656,0.22570859980097274,0.37826400955436124,200,10
3,Spiky / multi-class,tshap_zero,tshap_train,0.2,0.31149867414567717,0.00752876156101955,0.3572630197322058,0.2895295784308998,0.4751721772365746,200,10
